age,job,marital,education,default,housing,loan,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,pred_subs,euribor3m,nr.employed
38,admin.,married,basic.6y,no,no,yes,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.191,5195.8
52,entrepreneur,married,basic.9y,no,unknown,unknown,Campaign-1,999-Days,1,failure,-0.1,93.2,-42,no,4.191,5195.8
37,services,married,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,-2.9,92.963,-40.8,no,1.26,5076.2
33,technician,single,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.405,5099.1
57,technician,married,high.school,no,no,yes,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.299,5099.1
33,services,single,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
41,blue-collar,married,basic.9y,no,no,yes,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.866,5228.1
31,services,single,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
49,blue-collar,married,professional.course,unknown,no,no,Campaign-6,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
35,technician,married,professional.course,no,yes,no,Campaign-6,999-Days,1,failure,-1.8,92.893,-46.2,no,1.266,5099.1
55,housemaid,married,basic.4y,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
42,retired,divorced,illiterate,no,no,no,Campaign-4,999-Days,0,nonexistent,-2.9,92.201,-31.4,no,0.834,5076.2
29,entrepreneur,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.405,5099.1
51,admin.,married,basic.6y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
35,admin.,single,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
45,entrepreneur,married,high.school,no,no,no,Campaign-1,999-Days,1,failure,-0.1,93.2,-42,no,4.191,5195.8
41,admin.,married,university.degree,no,no,no,Campaign-13,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.962,5228.1
44,technician,divorced,professional.course,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
66,unknown,married,basic.4y,no,yes,yes,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.27,5099.1
39,admin.,married,university.degree,no,unknown,unknown,Campaign-2,999-Days,1,failure,-1.8,93.075,-47.1,no,1.405,5099.1
47,technician,married,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
42,admin.,married,university.degree,no,no,no,Campaign-6,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
25,student,single,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,-2.9,92.201,-31.4,yes,0.851,5076.2
58,technician,married,university.degree,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,-2.9,92.469,-33.6,no,1.072,5076.2
71,housemaid,married,basic.4y,no,yes,no,Campaign-2,999-Days,0,nonexistent,-3.4,92.649,-30.1,yes,0.715,5017.5
48,admin.,single,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.12,5195.8
30,unemployed,married,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,-2.9,92.963,-40.8,no,1.262,5076.2
24,technician,single,professional.course,no,yes,no,Campaign-3,999-Days,1,failure,-1.8,93.075,-47.1,no,1.405,5099.1
27,admin.,single,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,93.075,-47.1,yes,1.405,5099.1
45,admin.,divorced,high.school,no,yes,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,yes,4.021,5195.8
29,unemployed,married,basic.4y,no,no,no,Campaign-1,999-Days,0,nonexistent,-3,92.713,-33,yes,0.714,5023.5
26,student,single,professional.course,no,yes,no,Campaign-2,999-Days,1,failure,-2.9,92.201,-31.4,yes,0.883,5076.2
36,blue-collar,married,basic.6y,unknown,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
54,blue-collar,married,basic.6y,unknown,no,no,Campaign-5,999-Days,1,failure,-0.1,93.2,-42,no,4.12,5195.8
54,unemployed,married,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,-3,92.713,-33,yes,0.721,5023.5
42,admin.,married,basic.6y,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.962,5228.1
49,services,married,basic.6y,no,no,yes,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.479,5099.1
28,technician,single,professional.course,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.962,5228.1
52,technician,married,basic.9y,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
26,admin.,single,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
54,management,married,basic.6y,no,yes,no,Campaign-3,999-Days,1,failure,-0.1,93.2,-42,no,4.12,5195.8
58,retired,married,basic.4y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
28,blue-collar,married,basic.9y,no,no,yes,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
32,technician,single,professional.course,no,yes,no,Campaign-2,999-Days,1,failure,-2.9,92.201,-31.4,no,0.881,5076.2
48,technician,married,university.degree,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.968,5228.1
28,admin.,single,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,-2.9,92.963,-40.8,yes,1.26,5076.2
37,admin.,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-2.9,92.963,-40.8,no,1.268,5076.2
31,admin.,single,professional.course,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
41,blue-collar,married,unknown,unknown,yes,no,Campaign-2,999-Days,1,failure,-1.8,93.075,-47.1,no,1.405,5099.1
52,services,married,basic.9y,unknown,no,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
35,technician,divorced,professional.course,no,no,yes,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
40,services,single,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.466,5099.1
32,technician,married,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.967,5228.1
24,services,single,high.school,no,no,yes,Campaign-1,999-Days,1,failure,-1.8,92.893,-46.2,no,1.266,5099.1
39,management,married,university.degree,no,yes,no,Campaign-3,999-Days,0,nonexistent,-1.1,94.199,-37.5,yes,0.884,4963.6
73,retired,married,basic.4y,no,yes,no,Campaign-2,999-Days,1,failure,-1.8,93.369,-34.8,no,0.646,5008.7
28,technician,married,professional.course,no,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
29,management,single,university.degree,no,no,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
43,blue-collar,married,basic.4y,no,yes,no,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.244,5099.1
31,technician,single,professional.course,no,yes,no,Campaign-5,999-Days,1,failure,-0.1,93.2,-42,no,4.076,5195.8
41,admin.,married,university.degree,unknown,yes,no,Campaign-5,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.244,5099.1
61,retired,divorced,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.384,5099.1
30,blue-collar,married,basic.9y,no,no,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
50,management,single,university.degree,no,yes,no,Campaign-2,999-Days,1,failure,-0.1,93.2,-42,no,4.153,5195.8
30,management,single,university.degree,no,no,no,Campaign-3,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.415,5099.1
43,blue-collar,married,basic.6y,no,yes,no,Campaign-6,999-Days,0,nonexistent,-2.9,92.963,-40.8,yes,1.281,5076.2
32,student,married,high.school,no,yes,no,Campaign-5,999-Days,0,nonexistent,-3,92.713,-33,no,0.715,5023.5
47,blue-collar,divorced,basic.9y,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.958,5228.1
43,admin.,married,university.degree,no,no,yes,Campaign-3,13-Days,1,success,-2.9,92.201,-31.4,no,0.838,5076.2
34,technician,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.327,5099.1
52,admin.,married,university.degree,no,no,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
30,blue-collar,single,basic.9y,no,yes,yes,Campaign-4,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
35,admin.,married,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
39,admin.,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.25,5099.1
30,admin.,single,university.degree,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
47,blue-collar,married,basic.4y,no,no,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.12,5195.8
44,services,single,high.school,no,yes,no,Campaign-5,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.12,5195.8
33,admin.,single,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-3.4,92.431,-26.9,yes,0.739,5017.5
43,unemployed,married,university.degree,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
39,services,divorced,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
42,admin.,single,high.school,no,no,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
55,admin.,married,high.school,unknown,yes,no,Campaign-2,999-Days,1,failure,-1.8,92.893,-46.2,no,1.291,5099.1
56,services,married,high.school,no,no,yes,Campaign-4,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
66,retired,married,high.school,no,unknown,unknown,Campaign-3,999-Days,1,failure,-1.8,93.369,-34.8,yes,0.646,5008.7
30,services,single,high.school,no,yes,yes,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.299,5099.1
34,admin.,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.859,5191
38,technician,single,high.school,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
39,blue-collar,married,basic.6y,no,yes,yes,Campaign-1,999-Days,1,failure,-1.8,92.893,-46.2,no,1.327,5099.1
27,technician,single,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
27,admin.,single,high.school,no,no,no,Campaign-2,999-Days,1,failure,-1.8,93.075,-47.1,no,1.41,5099.1
35,blue-collar,married,high.school,unknown,yes,no,Campaign-5,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.405,5099.1
35,technician,married,professional.course,no,no,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
53,retired,married,high.school,no,yes,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.021,5195.8
37,management,married,university.degree,no,no,no,Campaign-3,999-Days,1,failure,-0.1,93.2,-42,no,4.153,5195.8
33,unknown,married,unknown,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.958,5228.1
54,management,divorced,university.degree,no,yes,yes,Campaign-2,999-Days,1,failure,-1.8,92.893,-46.2,no,1.334,5099.1
39,services,married,basic.9y,no,yes,no,Campaign-3,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.153,5195.8
45,blue-collar,married,basic.4y,unknown,yes,no,Campaign-7,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
33,admin.,married,university.degree,unknown,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
36,self-employed,single,university.degree,no,yes,no,Campaign-2,4-Days,1,success,-0.1,93.2,-42,no,4.191,5195.8
27,student,married,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.876,-40,no,0.672,5008.7
42,admin.,single,university.degree,unknown,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.957,5228.1
38,management,married,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
44,admin.,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.864,5228.1
23,student,single,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.27,5099.1
50,blue-collar,divorced,high.school,unknown,no,yes,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
54,technician,married,high.school,unknown,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
38,technician,divorced,professional.course,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.958,5228.1
33,blue-collar,married,basic.9y,no,unknown,unknown,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
31,services,married,basic.9y,no,yes,no,Campaign-1,999-Days,0,nonexistent,-2.9,92.963,-40.8,no,1.266,5076.2
44,admin.,married,high.school,unknown,no,no,Campaign-8,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
26,admin.,single,high.school,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
35,admin.,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.1,94.199,-37.5,no,0.876,4963.6
31,services,divorced,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
56,admin.,married,unknown,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
37,technician,divorced,professional.course,no,unknown,unknown,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
57,technician,married,professional.course,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,yes,4.858,5191
46,housemaid,married,basic.4y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.858,5191
49,admin.,married,basic.9y,unknown,no,yes,Campaign-3,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.968,5228.1
74,retired,married,university.degree,no,yes,yes,Campaign-3,999-Days,0,nonexistent,-2.9,92.201,-31.4,yes,0.854,5076.2
31,blue-collar,single,basic.9y,unknown,no,yes,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
38,technician,single,professional.course,unknown,yes,no,Campaign-5,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.967,5228.1
37,entrepreneur,married,university.degree,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.191,5195.8
56,admin.,married,basic.9y,no,no,yes,Campaign-2,999-Days,1,failure,-1.8,92.893,-46.2,no,1.327,5099.1
35,entrepreneur,single,university.degree,no,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
46,admin.,married,high.school,unknown,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
30,blue-collar,married,basic.9y,no,no,no,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
40,blue-collar,single,basic.9y,no,unknown,unknown,Campaign-4,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.12,5195.8
54,management,single,basic.9y,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
32,blue-collar,married,basic.9y,no,no,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.153,5195.8
34,self-employed,single,university.degree,no,no,no,Campaign-2,999-Days,1,failure,-1.8,92.893,-46.2,no,1.281,5099.1
35,admin.,married,university.degree,no,yes,no,Campaign-1,999-Days,1,failure,-3.4,92.431,-26.9,no,0.74,5017.5
38,blue-collar,married,basic.4y,unknown,no,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.959,5228.1
42,technician,divorced,high.school,no,yes,no,Campaign-2,999-Days,1,failure,-1.8,92.893,-46.2,no,1.281,5099.1
49,management,divorced,basic.6y,no,no,no,Campaign-6,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
27,student,single,high.school,no,no,yes,Campaign-2,999-Days,1,failure,-2.9,92.469,-33.6,no,1.029,5076.2
52,services,married,high.school,no,no,yes,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.313,5099.1
54,retired,married,university.degree,unknown,no,no,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
59,technician,married,professional.course,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
48,blue-collar,married,basic.9y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
47,technician,married,professional.course,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
27,services,married,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
41,blue-collar,married,basic.6y,no,yes,yes,Campaign-2,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.423,5099.1
47,blue-collar,married,basic.4y,no,unknown,unknown,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.968,5228.1
36,services,married,high.school,no,no,yes,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
40,admin.,single,university.degree,no,yes,yes,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
57,self-employed,married,basic.4y,no,yes,no,Campaign-3,999-Days,1,failure,-1.8,93.075,-47.1,no,1.405,5099.1
31,unemployed,divorced,university.degree,no,yes,yes,Campaign-7,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
65,housemaid,married,basic.4y,no,no,no,Campaign-2,999-Days,0,nonexistent,-2.9,92.963,-40.8,no,1.266,5076.2
60,technician,married,university.degree,no,yes,no,Campaign-8,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
53,services,married,high.school,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.865,5228.1
81,retired,married,basic.4y,no,yes,no,Campaign-1,999-Days,2,failure,-1.1,94.601,-49.5,yes,1.016,4963.6
81,retired,married,basic.4y,no,yes,no,Campaign-4,999-Days,0,nonexistent,-1.7,94.027,-38.3,no,0.898,4991.6
47,blue-collar,divorced,basic.9y,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
60,admin.,married,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,yes,1.354,5099.1
55,management,divorced,university.degree,unknown,no,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.021,5195.8
70,retired,married,basic.4y,unknown,no,no,Campaign-1,14-Days,3,failure,-1.1,94.601,-49.5,no,0.965,4963.6
32,blue-collar,married,professional.course,no,yes,no,Campaign-1,999-Days,1,failure,-1.8,92.893,-46.2,no,1.25,5099.1
31,admin.,married,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
46,admin.,married,university.degree,no,no,no,Campaign-1,999-Days,1,failure,-0.1,93.2,-42,no,4.076,5195.8
36,services,married,high.school,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.959,5228.1
68,retired,married,basic.4y,unknown,yes,no,Campaign-3,999-Days,0,nonexistent,-1.7,94.055,-39.8,no,0.754,4991.6
31,technician,single,high.school,no,yes,no,Campaign-4,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.12,5195.8
52,blue-collar,married,basic.9y,unknown,yes,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
58,admin.,divorced,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.191,5195.8
54,blue-collar,married,basic.4y,unknown,yes,yes,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.858,5191
40,housemaid,single,university.degree,no,no,no,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
44,admin.,married,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
42,technician,single,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
30,unemployed,single,high.school,no,no,no,Campaign-11,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.25,5099.1
42,technician,single,basic.9y,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
54,technician,married,professional.course,no,yes,yes,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
29,admin.,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
47,management,married,university.degree,no,yes,no,Campaign-1,3-Days,2,success,-3.4,92.379,-29.8,yes,0.771,5017.5
25,admin.,single,university.degree,no,yes,yes,Campaign-1,999-Days,1,failure,-3.4,92.431,-26.9,yes,0.739,5017.5
43,blue-collar,married,basic.4y,unknown,yes,yes,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
38,management,married,high.school,unknown,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
30,blue-collar,single,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.956,5228.1
56,retired,married,basic.4y,unknown,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
62,blue-collar,married,basic.4y,no,yes,no,Campaign-1,6-Days,1,success,-3.4,92.649,-30.1,no,0.719,5017.5
36,admin.,single,university.degree,no,no,yes,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
33,services,married,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
